n_estimators,primary,subobjective_1,b,mu,alpha
96,0.23183786199503012,0.8082373617790191,0.8,10,0.08237361779019015
97,0.23234093611265696,0.7888714900497461,0.8,10,0.0
98,0.23188636353556782,0.7998378973668225,0.8,10,0.0
99,0.23143813283721945,0.8104598066348744,0.8,10,0.10459806634874336
0,0.27376841173265143,0.6980756098609439,0.8,5,0.0
1,0.2703082444889829,0.7055716414210291,0.8,5,0.0
2,0.26725613721477537,0.7116305776606947,0.8,5,0.0
3,0.26457050764540274,0.7191281118125341,0.8,5,0.0
4,0.26233252212359626,0.7257619737796082,0.8,5,0.0
5,0.2602849043025281,0.7334613888020701,0.8,5,0.0
6,0.25838864199851813,0.7462072676529916,0.8,5,0.0
7,0.25677528109563064,0.7538246383679652,0.8,5,0.0
8,0.2552776847998103,0.7610892355051581,0.8,5,0.0
9,0.2539852248158026,0.7691230739925788,0.8,5,0.0
10,0.2527847459806588,0.7766268621811233,0.8,5,0.0
11,0.25168318845533116,0.7887754090129981,0.8,5,0.0
12,0.25061523376334455,0.7964329042571917,0.8,5,0.0
13,0.2496965009519764,0.8041807335138957,0.8,5,0.02090366756947848
14,0.2490814812268616,0.8043786126418689,0.8,5,0.042796730778822956
15,0.24884982563617952,0.7965543099226342,0.8,5,0.0
16,0.24800225970776896,0.8056051905677465,0.8,5,0.028025952838732215
17,0.24755827927912125,0.805558110665138,0.8,5,0.05581650616442224
18,0.24737204146082054,0.7934216880597814,0.8,5,0.0
19,0.24653523585093529,0.8028847212327397,0.8,5,0.0144236061636982
20,0.24614590332730107,0.8043578802564751,0.8,5,0.0362130074460737
21,0.24575495404995357,0.803498510692556,0.8,5,0.053705560908853256
22,0.24579008324152354,0.792497618826807,0.8,5,0.0
23,0.2451293255683478,0.8018647002209425,0.8,5,0.00932350110471214
24,0.24458306930366616,0.8046467658618732,0.8,5,0.032557330414078045
25,0.24438006403793025,0.8043593419115481,0.8,5,0.054354039971818424
26,0.24430318683463564,0.7928109013729425,0.8,5,0.0
27,0.24367303110438018,0.8026153288542172,0.8,5,0.013076644271085569
28,0.24326295706945572,0.8049088083382182,0.8,5,0.03762068596217638
29,0.24299382310146622,0.8042039249805488,0.8,5,0.058640310864920275
30,0.24299450591760322,0.7918770337173728,0.8,5,0.0
31,0.24233685404481678,0.8018165030579125,0.8,5,0.009082515289562387
32,0.2418645592082424,0.8039061930205915,0.8,5,0.028613480392519763
33,0.24176733598074793,0.8037249956754892,0.8,5,0.04723845876996535
34,0.24183165015247962,0.795416889468148,0.8,5,0.0
35,0.24130058275328262,0.8050109287675159,0.8,5,0.02505464383757927
36,0.24095122341105804,0.8053324260043191,0.8,5,0.0517167738591745
37,0.24090612278858217,0.795447626820917,0.8,5,0.0
38,0.24048457542086404,0.8050945331945852,0.8,5,0.025472665972925967
39,0.2404023979349528,0.8051160080079129,0.8,5,0.051052706012490456
40,0.2404295510738112,0.7952846305781471,0.8,5,0.0
41,0.23989342730036772,0.8049337974148436,0.8,5,0.02466898707421783
42,0.2397978025222126,0.8049719001210047,0.8,5,0.04952848767924123
43,0.2397939750669927,0.795547717151287,0.8,5,0.0
44,0.23928127242907254,0.8054285738717152,0.8,5,0.027142869358575683
45,0.2391028782908399,0.8051937438532639,0.8,5,0.05311158862489507
46,0.23913397300770245,0.7948254918742989,0.8,5,0.0
47,0.23869382105299985,0.8050219659881982,0.8,5,0.025109829940990758
48,0.23849763230425652,0.8056991794254388,0.8,5,0.05360572706818445
49,0.23864999080324714,0.795205457773076,0.8,5,0.0
50,0.2381826755384856,0.8050103398470518,0.8,5,0.025051699235258962
51,0.23812536468048778,0.8050586104219378,0.8,5,0.05034475134494787
52,0.23821650799229085,0.7956136865679849,0.8,5,0.0
53,0.23763329864949623,0.8057096194104488,0.8,5,0.028548097052243926
54,0.23751813179341907,0.8055394498717249,0.8,5,0.05624534641086809
55,0.23757950443001521,0.7942344194184482,0.8,5,0.0
56,0.23711182928933772,0.8043480039724474,0.8,5,0.021740019862236948
57,0.2370656963241086,0.8045386341827921,0.8,5,0.04443319077619745
58,0.23703445200050918,0.7975510819340688,0.8,5,0.0
59,0.23659913066256444,0.8073375477538429,0.8,5,0.036687738769214384
60,0.23644109072463726,0.8030484738293466,0.8,5,0.05193010791594732
61,0.23648990011983087,0.7935658358406433,0.8,5,0.0
62,0.23602587666578917,0.8035774559452254,0.8,5,0.017887279726127026
63,0.23581793871910517,0.8043782196238389,0.8,5,0.039778377845321455
64,0.23573419422363848,0.7994119905702088,0.8,5,0.0
65,0.23543508784666353,0.809156830277125,0.8,5,0.04578415138562497
66,0.23548914882084426,0.8012778742529695,0.8,5,0.05217352265047215
67,0.23558264425894765,0.7922230774939581,0.8,5,0.0
68,0.23514766972709186,0.8024637796264809,0.8,5,0.012318898132404055
69,0.23479773961146563,0.8046772183911408,0.8,5,0.0357049900881079
70,0.23445372077516397,0.8043353272917086,0.8,5,0.05738162654665091
71,0.2346811000716551,0.7930613869430623,0.8,5,0.0
72,0.23417068893997783,0.8034425952213841,0.8,5,0.017212976106920075
73,0.23388193047018535,0.8044445969213093,0.8,5,0.039435960713466445
74,0.23387668331515368,0.799715074347236,0.8,5,0.0
75,0.23342686830776924,0.8099693212610136,0.8,5,0.049846606305067875
76,0.23361271122596064,0.8008336368214878,0.8,5,0.054014790412506564
77,0.23384008629161118,0.7914265032404408,0.8,5,0.0
78,0.23335465961797142,0.8018802967458629,0.8,5,0.009401483729314375
79,0.23309792590571085,0.8081391008176275,0.8,5,0.050096987817451755
80,0.23321445555150064,0.7992411139902935,0.8,5,0.0
81,0.2327360280063678,0.8096552905091807,0.8,5,0.0482764525459034
82,0.23280541533569427,0.801317902961176,0.8,5,0.054865967351783174
83,0.2329069584447077,0.791662982783421,0.8,5,0.0
84,0.23244545819299378,0.8022675373148414,0.8,5,0.01133768657420653
85,0.23206056106882486,0.8082922764576668,0.8,5,0.052799068862540155
86,0.23227686810652,0.7985189386810198,0.8,5,0.0
87,0.2318646932836374,0.808646039648414,0.8,5,0.04323019824206964
88,0.23187068245022976,0.8023831237752137,0.8,5,0.05514581711813793
89,0.23200728136835055,0.7923628904807756,0.8,5,0.0
90,0.23154498901481388,0.8029129392788299,0.8,5,0.014564696394149257
91,0.23126390406597577,0.8073956946162686,0.8,5,0.05154316947549198
92,0.23140687308422622,0.7983259653833084,0.8,5,0.0
93,0.2310288099697917,0.8085117991984315,0.8,5,0.0425589959921574
94,0.2310245451956711,0.8024367956194144,0.8,5,0.054742974089229124
95,0.2310940742689121,0.7928381400145154,0.8,5,0.0
96,0.23059292974938933,0.8037338821401051,0.8,5,0.018669410700525302
97,0.23042066607790385,0.8045092819059699,0.8,5,0.04121582023037473
98,0.23042989023750884,0.7995172794148374,0.8,5,0.0
99,0.2299987382349094,0.8100056221891634,0.8,5,0.05002811094581672
0,0.27376841173265143,0.6980756098609439,0.7,1000,0.0
1,0.2703082444889829,0.7055716414210291,0.7,1000,5.571641421029172
2,0.2951224326582999,0.4602391918241494,0.7,1000,0.0
3,0.28876763335139927,0.4816789401663772,0.7,1000,0.0
4,0.2833191516027535,0.502544167794207,0.7,1000,0.0
5,0.2787119698285568,0.5226085823237474,0.7,1000,0.0
6,0.27467242441353396,0.5423762345567129,0.7,1000,0.0
7,0.27121409093369303,0.5611644565863404,0.7,1000,0.0
8,0.26814087720367985,0.5797614496897809,0.7,1000,0.0
9,0.26558820383261517,0.597249498955296,0.7,1000,0.0
10,0.2632524096467922,0.6141464419304248,0.7,1000,0.0
11,0.2611527852834438,0.6311150267516299,0.7,1000,0.0
12,0.2593898696456787,0.6467206652452404,0.7,1000,0.0
13,0.2577972264982833,0.6624858013274598,0.7,1000,0.0
14,0.2563809603934447,0.6767558378181986,0.7,1000,0.0
15,0.25529822709562916,0.6901216547186259,0.7,1000,0.0
16,0.254102912172982,0.7044080406685932,0.7,1000,4.408040668593238
17,0.2786638668939281,0.47085400832133906,0.7,1000,0.0
18,0.27437050893534615,0.4914629652409902,0.7,1000,0.0
19,0.2706197155324964,0.5115962361337616,0.7,1000,0.0
20,0.26733896455145006,0.5312390264178871,0.7,1000,0.0
21,0.2644963924991614,0.55039023862585,0.7,1000,0.0
22,0.2618885535738923,0.5691112098537568,0.7,1000,0.0
23,0.2596704606053353,0.5871908508867848,0.7,1000,0.0
24,0.257595510161892,0.6049766953041972,0.7,1000,0.0
25,0.25582654302651486,0.6221499054442854,0.7,1000,0.0
26,0.2542773814809474,0.6389703495646482,0.7,1000,0.0
27,0.25302939155371323,0.654157230924923,0.7,1000,0.0
28,0.2517091311328231,0.6697437224528886,0.7,1000,0.0
29,0.250733253004454,0.6836629506052367,0.7,1000,0.0
30,0.2498148729790633,0.6969627349129919,0.7,1000,0.0
31,0.2488182336887211,0.711259892044663,0.7,1000,11.259892044663044
32,0.2809729931394179,0.4412517626441645,0.7,1000,0.0
33,0.2759399482393323,0.46244354126946186,0.7,1000,0.0
34,0.2715779642198507,0.4831888925013243,0.7,1000,0.0
35,0.267749966405253,0.503471392120538,0.7,1000,0.0
36,0.26440062309578705,0.5232873724954802,0.7,1000,0.0
37,0.26145371329650247,0.5426079292994094,0.7,1000,0.0
38,0.258919521172396,0.5614963853820707,0.7,1000,0.0
39,0.25666538768403085,0.5797166896459837,0.7,1000,0.0
40,0.2547154795855179,0.5976697327712793,0.7,1000,0.0
41,0.253012149942968,0.6150122497634999,0.7,1000,0.0
42,0.25144118014513855,0.6318433899280682,0.7,1000,0.0
43,0.25009249028495295,0.6482798418759198,0.7,1000,0.0
44,0.24878387798640875,0.6643892651392833,0.7,1000,0.0
45,0.24772051564841938,0.6786390175163651,0.7,1000,0.0
46,0.24674744952443212,0.6937762919186581,0.7,1000,0.0
47,0.24603470002559377,0.7066820938512401,0.7,1000,6.6820938512401895
48,0.2746549916582022,0.4559639470041786,0.7,1000,0.0
49,0.2701664024270684,0.47693472958512767,0.7,1000,0.0
50,0.26627312756827626,0.49743897632224154,0.7,1000,0.0
51,0.26277814681720774,0.5174884655946527,0.7,1000,0.0
52,0.25982652662096534,0.5370719866927713,0.7,1000,0.0
53,0.25727961508158376,0.5561885269507473,0.7,1000,0.0
54,0.25495971816106017,0.5746758430362082,0.7,1000,0.0
55,0.25289933149204014,0.5928930864783152,0.7,1000,0.0
56,0.25119786008977957,0.6103876235703157,0.7,1000,0.0
57,0.24966299194961608,0.6274716337908778,0.7,1000,0.0
58,0.24823274292079323,0.6441175294540538,0.7,1000,0.0
59,0.24705558900655752,0.6602416502177187,0.7,1000,0.0
60,0.2458685224774096,0.6761013491380349,0.7,1000,0.0
61,0.2450609879913865,0.6899466223778297,0.7,1000,0.0
62,0.24422645168751914,0.7045518699013212,0.7,1000,4.5518699013212816
63,0.2698818009490037,0.4694188961341311,0.7,1000,0.0
64,0.2658085701897626,0.4901946708215549,0.7,1000,0.0
65,0.2622565058780028,0.5103688107731837,0.7,1000,0.0
66,0.25910356190098743,0.5301772025328987,0.7,1000,0.0
67,0.25631187484586143,0.5495374496280568,0.7,1000,0.0
68,0.253928985141595,0.5682784214707828,0.7,1000,0.0
69,0.2517677165182608,0.5866325623754934,0.7,1000,0.0
70,0.2499524388681549,0.60456377126752,0.7,1000,0.0
71,0.24833653025642338,0.6218453965384971,0.7,1000,0.0
72,0.24692192489149906,0.6388254992377768,0.7,1000,0.0
73,0.24562754143998972,0.6551284884373808,0.7,1000,0.0
74,0.24453317073215575,0.6712972485739279,0.7,1000,0.0
75,0.24370202874292324,0.6853636879959945,0.7,1000,0.0
76,0.24267087782015273,0.7005001377502124,0.7,1000,0.5001377502124038
77,0.24778985806721657,0.6170858082013078,0.7,1000,0.0
78,0.24629118742973954,0.6336723445674471,0.7,1000,0.0
79,0.24509762049547293,0.6496278145254212,0.7,1000,0.0
80,0.2438917468375211,0.6649131419064855,0.7,1000,0.0
81,0.24297917266074073,0.6795441464237294,0.7,1000,0.0
82,0.24220182681043,0.6934162716997215,0.7,1000,0.0
83,0.24133233382737895,0.7082473772146874,0.7,1000,8.24737721468749
84,0.2725642801434332,0.446997199361271,0.7,1000,0.0
85,0.26782998119239787,0.4682604978937399,0.7,1000,0.0
86,0.26372821689069104,0.4890520974594804,0.7,1000,0.0
87,0.2600399940988751,0.5093903602721075,0.7,1000,0.0
88,0.2569103378809514,0.5292553471107275,0.7,1000,0.0
89,0.2541926202394768,0.5486564485339485,0.7,1000,0.0
90,0.25173955956496685,0.5676072601488006,0.7,1000,0.0
91,0.24964746909014923,0.5858733219387621,0.7,1000,0.0
92,0.2476856731989948,0.603909413209273,0.7,1000,0.0
93,0.2460990019582608,0.6213134704082516,0.7,1000,0.0
94,0.2445561712419183,0.638437042863385,0.7,1000,0.0
95,0.24332533376870188,0.6548097389168278,0.7,1000,0.0
96,0.242195624921343,0.6707408999111566,0.7,1000,0.0
97,0.24112070151682816,0.6864877186607089,0.7,1000,0.0
98,0.2401063074160291,0.7015622065552105,0.7,1000,1.5622065552105546
99,0.2552042258868383,0.5310493286024175,0.7,1000,0.0
0,0.27376841173265143,0.6980756098609439,0.7,1000,0.0
1,0.2703082444889829,0.7055716414210291,0.7,1000,5.571641421029172
2,0.2951224326582999,0.4602391918241494,0.7,1000,0.0
3,0.28876763335139927,0.4816789401663772,0.7,1000,0.0
4,0.2833191516027535,0.502544167794207,0.7,1000,0.0
5,0.2787119698285568,0.5226085823237474,0.7,1000,0.0
6,0.27467242441353396,0.5423762345567129,0.7,1000,0.0
7,0.27121409093369303,0.5611644565863404,0.7,1000,0.0
8,0.26814087720367985,0.5797614496897809,0.7,1000,0.0
9,0.26558820383261517,0.597249498955296,0.7,1000,0.0
10,0.2632524096467922,0.6141464419304248,0.7,1000,0.0
11,0.2611527852834438,0.6311150267516299,0.7,1000,0.0
12,0.2593898696456787,0.6467206652452404,0.7,1000,0.0
13,0.2577972264982833,0.6624858013274598,0.7,1000,0.0
14,0.2563809603934447,0.6767558378181986,0.7,1000,0.0
15,0.25529822709562916,0.6901216547186259,0.7,1000,0.0
16,0.254102912172982,0.7044080406685932,0.7,1000,4.408040668593238
17,0.2786638668939281,0.47085400832133906,0.7,1000,0.0
18,0.27437050893534615,0.4914629652409902,0.7,1000,0.0
19,0.2706197155324964,0.5115962361337616,0.7,1000,0.0
20,0.26733896455145006,0.5312390264178871,0.7,1000,0.0
21,0.2644963924991614,0.55039023862585,0.7,1000,0.0
22,0.2618885535738923,0.5691112098537568,0.7,1000,0.0
23,0.2596704606053353,0.5871908508867848,0.7,1000,0.0
24,0.257595510161892,0.6049766953041972,0.7,1000,0.0
25,0.25582654302651486,0.6221499054442854,0.7,1000,0.0
26,0.2542773814809474,0.6389703495646482,0.7,1000,0.0
27,0.25302939155371323,0.654157230924923,0.7,1000,0.0
28,0.2517091311328231,0.6697437224528886,0.7,1000,0.0
29,0.250733253004454,0.6836629506052367,0.7,1000,0.0
30,0.2498148729790633,0.6969627349129919,0.7,1000,0.0
31,0.2488182336887211,0.711259892044663,0.7,1000,11.259892044663044
32,0.2809729931394179,0.4412517626441645,0.7,1000,0.0
33,0.2759399482393323,0.46244354126946186,0.7,1000,0.0
34,0.2715779642198507,0.4831888925013243,0.7,1000,0.0
35,0.267749966405253,0.503471392120538,0.7,1000,0.0
36,0.26440062309578705,0.5232873724954802,0.7,1000,0.0
37,0.26145371329650247,0.5426079292994094,0.7,1000,0.0
38,0.258919521172396,0.5614963853820707,0.7,1000,0.0
39,0.25666538768403085,0.5797166896459837,0.7,1000,0.0
40,0.2547154795855179,0.5976697327712793,0.7,1000,0.0
41,0.253012149942968,0.6150122497634999,0.7,1000,0.0
42,0.25144118014513855,0.6318433899280682,0.7,1000,0.0
43,0.25009249028495295,0.6482798418759198,0.7,1000,0.0
44,0.24878387798640875,0.6643892651392833,0.7,1000,0.0
45,0.24772051564841938,0.6786390175163651,0.7,1000,0.0
46,0.24674744952443212,0.6937762919186581,0.7,1000,0.0
47,0.24603470002559377,0.7066820938512401,0.7,1000,6.6820938512401895
48,0.2746549916582022,0.4559639470041786,0.7,1000,0.0
49,0.2701664024270684,0.47693472958512767,0.7,1000,0.0
50,0.26627312756827626,0.49743897632224154,0.7,1000,0.0
51,0.26277814681720774,0.5174884655946527,0.7,1000,0.0
52,0.25982652662096534,0.5370719866927713,0.7,1000,0.0
53,0.25727961508158376,0.5561885269507473,0.7,1000,0.0
54,0.25495971816106017,0.5746758430362082,0.7,1000,0.0
55,0.25289933149204014,0.5928930864783152,0.7,1000,0.0
56,0.25119786008977957,0.6103876235703157,0.7,1000,0.0
57,0.24966299194961608,0.6274716337908778,0.7,1000,0.0
58,0.24823274292079323,0.6441175294540538,0.7,1000,0.0
59,0.24705558900655752,0.6602416502177187,0.7,1000,0.0
60,0.2458685224774096,0.6761013491380349,0.7,1000,0.0
61,0.2450609879913865,0.6899466223778297,0.7,1000,0.0
62,0.24422645168751914,0.7045518699013212,0.7,1000,4.5518699013212816
63,0.2698818009490037,0.4694188961341311,0.7,1000,0.0
64,0.2658085701897626,0.4901946708215549,0.7,1000,0.0
65,0.2622565058780028,0.5103688107731837,0.7,1000,0.0
66,0.25910356190098743,0.5301772025328987,0.7,1000,0.0
67,0.25631187484586143,0.5495374496280568,0.7,1000,0.0
68,0.253928985141595,0.5682784214707828,0.7,1000,0.0
69,0.2517677165182608,0.5866325623754934,0.7,1000,0.0
70,0.2499524388681549,0.60456377126752,0.7,1000,0.0
71,0.24833653025642338,0.6218453965384971,0.7,1000,0.0
72,0.24692192489149906,0.6388254992377768,0.7,1000,0.0
73,0.24562754143998972,0.6551284884373808,0.7,1000,0.0
74,0.24453317073215575,0.6712972485739279,0.7,1000,0.0
75,0.24370202874292324,0.6853636879959945,0.7,1000,0.0
76,0.24267087782015273,0.7005001377502124,0.7,1000,0.5001377502124038
77,0.24778985806721657,0.6170858082013078,0.7,1000,0.0
78,0.24629118742973954,0.6336723445674471,0.7,1000,0.0
79,0.24509762049547293,0.6496278145254212,0.7,1000,0.0
80,0.2438917468375211,0.6649131419064855,0.7,1000,0.0
81,0.24297917266074073,0.6795441464237294,0.7,1000,0.0
82,0.24220182681043,0.6934162716997215,0.7,1000,0.0
83,0.24133233382737895,0.7082473772146874,0.7,1000,8.24737721468749
84,0.2725642801434332,0.446997199361271,0.7,1000,0.0
85,0.26782998119239787,0.4682604978937399,0.7,1000,0.0
86,0.26372821689069104,0.4890520974594804,0.7,1000,0.0
87,0.2600399940988751,0.5093903602721075,0.7,1000,0.0
88,0.2569103378809514,0.5292553471107275,0.7,1000,0.0
89,0.2541926202394768,0.5486564485339485,0.7,1000,0.0
90,0.25173955956496685,0.5676072601488006,0.7,1000,0.0
91,0.24964746909014923,0.5858733219387621,0.7,1000,0.0
92,0.2476856731989948,0.603909413209273,0.7,1000,0.0
93,0.2460990019582608,0.6213134704082516,0.7,1000,0.0
94,0.2445561712419183,0.638437042863385,0.7,1000,0.0
95,0.24332533376870188,0.6548097389168278,0.7,1000,0.0
96,0.242195624921343,0.6707408999111566,0.7,1000,0.0
97,0.24112070151682816,0.6864877186607089,0.7,1000,0.0
98,0.2401063074160291,0.7015622065552105,0.7,1000,1.5622065552105546
99,0.2552042258868383,0.5310493286024175,0.7,1000,0.0
0,0.27376841173265143,0.6980756098609439,0.7,100,0.0
1,0.2703082444889829,0.7055716414210291,0.7,100,0.5571641421029172
2,0.27455946064140774,0.6051155781038119,0.7,100,0.0
3,0.27102152384650796,0.6224620816153924,0.7,100,0.0
4,0.26794107727189426,0.6391892568736596,0.7,100,0.0
5,0.26531565726409756,0.6554149428787411,0.7,100,0.0
6,0.263011882397543,0.6712095424032678,0.7,100,0.0
7,0.26100959857451855,0.6864678910326116,0.7,100,0.0
8,0.2592425799684126,0.7014139899780311,0.7,100,0.1413989978031105
9,0.2595965911072645,0.6766211173857541,0.7,100,0.0
10,0.2580132713394923,0.6904038463005454,0.7,100,0.0
11,0.2565466901848874,0.7035497326141514,0.7,100,0.35497326141514796
12,0.2597533967837361,0.6374302974489872,0.7,100,0.0
13,0.25808585166799036,0.6530720996331049,0.7,100,0.0
14,0.2565580589937032,0.66802738050965,0.7,100,0.0
15,0.2551861658865511,0.6824655408956176,0.7,100,0.0
16,0.25412531179667297,0.6961244908155682,0.7,100,0.0
17,0.2529576740524448,0.7092783293507465,0.7,100,0.9278329350746573
18,0.26190562551424224,0.577490350238026,0.7,100,0.0
19,0.25970345826202235,0.5954640112332256,0.7,100,0.0
20,0.257776764154227,0.612801709115538,0.7,100,0.0
21,0.25610470448172046,0.6294402010434713,0.7,100,0.0
22,0.2546310877191671,0.6454979973798907,0.7,100,0.0
23,0.2532102777798835,0.6608349103275696,0.7,100,0.0
24,0.2520821422890582,0.6755234912221382,0.7,100,0.0
25,0.25097512728763427,0.6897830872982541,0.7,100,0.0
26,0.25003502568997843,0.7030759134242797,0.7,100,0.3075913424279708
27,0.2529953928720509,0.646173418259964,0.7,100,0.0
28,0.2516445398833283,0.6617179449386427,0.7,100,0.0
29,0.250517331833962,0.6766785363338926,0.7,100,0.0
30,0.24957309023049107,0.6906362558045405,0.7,100,0.0
31,0.24853588908341995,0.7040717503224236,0.7,100,0.4071750322423684
32,0.2525320558440108,0.6315363044533061,0.7,100,0.0
33,0.25108237787586496,0.6476172872046899,0.7,100,0.0
34,0.24981647888173997,0.6630439919634288,0.7,100,0.0
35,0.24881947698728002,0.6777240662088448,0.7,100,0.0
36,0.2477649624841215,0.6920863448131187,0.7,100,0.0
37,0.24700097713243357,0.7054532139830246,0.7,100,0.5453213983024674
38,0.25255748384453375,0.6141110999843327,0.7,100,0.0
39,0.25097958129643644,0.6309655255486835,0.7,100,0.0
40,0.24953768600759632,0.6470881062928425,0.7,100,0.0
41,0.24834284757635117,0.6626811106279017,0.7,100,0.0
42,0.24733260513438107,0.6776057293160055,0.7,100,0.0
43,0.24633501542485725,0.6919734181521889,0.7,100,0.0
44,0.2454818965553072,0.7053890812411676,0.7,100,0.5389081241167659
45,0.25101097138580936,0.6148437732176291,0.7,100,0.0
46,0.24939925783754557,0.6317099778674986,0.7,100,0.0
47,0.24793988222993243,0.6480968207029296,0.7,100,0.0
48,0.24661695793806193,0.6637080244069562,0.7,100,0.0
49,0.24565448799751782,0.6785703377344278,0.7,100,0.0
50,0.24471385944668486,0.6930147993290949,0.7,100,0.0
51,0.24397852372905637,0.7065121968850302,0.7,100,0.6512196885030241
52,0.2506795072692643,0.6035554551298671,0.7,100,0.0
53,0.24901137102722198,0.6209180574098854,0.7,100,0.0
54,0.2474788630558912,0.6376827789948205,0.7,100,0.0
55,0.2462545847115944,0.6537072403599077,0.7,100,0.0
56,0.24498126137717757,0.6692853121430905,0.7,100,0.0
57,0.2438471057482196,0.6841543040175927,0.7,100,0.0
58,0.24304616489029524,0.6983003331424538,0.7,100,0.0
59,0.2423796923088293,0.711582997560667,0.7,100,1.1582997560667052
60,0.2550075970505432,0.5533519458864544,0.7,100,0.0
61,0.2526204519364971,0.572484693495238,0.7,100,0.0
62,0.25043638633702964,0.5910915023377185,0.7,100,0.0
63,0.24856274009075266,0.6091357311113255,0.7,100,0.0
64,0.2470131839761636,0.6267035102813078,0.7,100,0.0
65,0.24551646403864866,0.6438443537003875,0.7,100,0.0
66,0.24419690560525337,0.660577508919212,0.7,100,0.0
67,0.24308871709004648,0.676631730489045,0.7,100,0.0
68,0.24199678533610003,0.6925635449883127,0.7,100,0.0
69,0.24115780360563852,0.7077336617697118,0.7,100,0.7733661769711797
70,0.2501794800672152,0.5833119603860166,0.7,100,0.0
71,0.24815984795322613,0.60172017375233,0.7,100,0.0
72,0.24642795121120367,0.6196557904335338,0.7,100,0.0
73,0.24488268693272627,0.6371389204394287,0.7,100,0.0
74,0.2434819903291779,0.6540951107164047,0.7,100,0.0
75,0.24233935371091342,0.6705494717439486,0.7,100,0.0
76,0.24129305163791165,0.6865856730360245,0.7,100,0.0
77,0.24055494177208137,0.7004950233878627,0.7,100,0.04950233878627808
78,0.24031775737463068,0.7012228228502964,0.7,100,0.1717846238159182
79,0.24172154272257687,0.6718237842622977,0.7,100,0.0
80,0.24085760894232514,0.6864940012760636,0.7,100,0.0
81,0.239959635112676,0.7006242869436442,0.7,100,0.062428694364424775
82,0.23991477727422783,0.6969866107844219,0.7,100,0.0
83,0.23908349656041275,0.7122714334043831,0.7,100,1.2271433404383192
84,0.25261171058930326,0.5477300831358938,0.7,100,0.0
85,0.2501553261714495,0.567022976264044,0.7,100,0.0
86,0.2479084853784642,0.5860259469511812,0.7,100,0.0
87,0.24605864003700656,0.6043375868823896,0.7,100,0.0
88,0.24441658378450026,0.6223591800096113,0.7,100,0.0
89,0.24292752932858924,0.6396454892687429,0.7,100,0.0
90,0.24157589046548925,0.6567443905360926,0.7,100,0.0
91,0.24042923274568323,0.6733542227071654,0.7,100,0.0
92,0.23944398791166083,0.6893251646133923,0.7,100,0.0
93,0.23851174979082368,0.7050003148823099,0.7,100,0.5000314882309898
94,0.24370180715021006,0.621309986597039,0.7,100,0.0
95,0.24214088700974934,0.6382935851003649,0.7,100,0.0
96,0.24093313008348335,0.6545630764746694,0.7,100,0.0
97,0.23979334176547176,0.6702228327102653,0.7,100,0.0
98,0.23886177378841444,0.6852856439627973,0.7,100,0.0
99,0.23809771410154856,0.6994859786825468,0.7,100,0.0
0,0.27376841173265143,0.6980756098609439,0.7,10,0.0
1,0.2703082444889829,0.7055716414210291,0.7,10,0.05571641421029172
2,0.2677071407460371,0.7040934887103799,0.7,10,0.09665130131409128
3,0.26640719492351533,0.6888162710435429,0.7,10,0.0
4,0.263820958747997,0.6967853014218021,0.7,10,0.0
5,0.26160273368902875,0.7102408605674068,0.7,10,0.10240860567406807
6,0.26104894488331754,0.6927644329972823,0.7,10,0.0
7,0.25916846754325784,0.7073045790839249,0.7,10,0.073045790839249
8,0.2582151951627144,0.7030248985754853,0.7,10,0.1032947765941028
9,0.25807943404205075,0.6869126013894536,0.7,10,0.0
10,0.2565178435650612,0.7004336177567447,0.7,10,0.004336177567447752
11,0.2552984837940037,0.7117007750412516,0.7,10,0.1213439279799644
12,0.2558038490073677,0.6897693585893975,0.7,10,0.0
13,0.25455640737572066,0.7027901573411433,0.7,10,0.027901573411432956
14,0.25352067981650966,0.7087288062605523,0.7,10,0.11518963601695686
15,0.2539818333341028,0.689346020851455,0.7,10,0.0
16,0.25284723333331893,0.7027238417720417,0.7,10,0.027238417720417685
17,0.2518727552449689,0.7080623494097623,0.7,10,0.10786191181804128
18,0.2523488786715061,0.6909643761135257,0.7,10,0.0
19,0.25120186571181696,0.7044862195689743,0.7,10,0.044862195689743256
20,0.25084374198776654,0.7047385646965527,0.7,10,0.09224784265527086
21,0.2511336307613063,0.692090536962816,0.7,10,0.0
22,0.25016144933593115,0.7053976434375431,0.7,10,0.053976434375431204
23,0.2497258272081468,0.7057601153916006,0.7,10,0.11157758829143716
24,0.2502341323825358,0.6884947149174748,0.7,10,0.0
25,0.24924907986237219,0.7020828008596088,0.7,10,0.0208280085960888
26,0.24859256554256173,0.705586682363528,0.7,10,0.07669483223136875
27,0.24876937000145152,0.697133713893947,0.7,10,0.0
28,0.24786619894797363,0.7102752673701274,0.7,10,0.10275267370127406
29,0.2482562100314918,0.6945128948888823,0.7,10,0.0
30,0.2473987196195578,0.7078231422937517,0.7,10,0.07823142293751695
31,0.24767407760539997,0.6985965187853956,0.7,10,0.0
32,0.24688119832456296,0.7116796352055761,0.7,10,0.11679635205576133
33,0.24750300938337538,0.6923112315561715,0.7,10,0.0
34,0.24654608405977985,0.7059572967628646,0.7,10,0.059572967628646056
35,0.24628729995399398,0.7057463629015577,0.7,10,0.11703659664422328
36,0.2470056234569829,0.6873727700893529,0.7,10,0.0
37,0.24606384457399302,0.701062592455047,0.7,10,0.01062592455047029
